Href,Type,Name,Teacher,Level,Duration,Date,Votes
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,Node.js 12: The Big Picture,Paul O'Fallon,Beginner,55m,2022-04-27,(339)
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Lab,Amazon SageMaker Lab: Train a Machine Learning Model,Garrett Hopper,Intermediate,55m,2022-04-26,(51)
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Oracle Database Program with PL/SQL Exam Number: 1Z0-149 - Using the PL/SQL Compiler,Esteban Herrera,Intermediate,1h 20m,2022-04-26,
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Oracle Database Program with PL/SQL Exam Number: 1Z0-149 - Using the PL/SQL Compiler,Esteban Herrera,Intermediate,1h 20m,2022-04-26,
https://www.pluralsight.com/browse?=&q=salesforce&%20engineering&type=all&sort=default,Lab,Create Spot and On-Demand EC2 Instances on AWS,Amar,Intermediate,20m,2022-04-26,(411)
https://www.pluralsight.com/browse?=&q=salesforce&%20engineering&type=all&sort=default,Lab,Amazon SageMaker Lab: Train a Machine Learning Model,Garrett Hopper,Intermediate,55m,2022-04-26,(51)
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Ansible 2 and DevOps Integrations: The Big Picture,Saravanan Dhandapani,Beginner,1h 27m,2022-04-25,
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,Flutter 2: The Big Picture,Simone Alessandria,Beginner,1h 14m,2022-04-25,(190)
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Perform Basic Search Functions in Kibana 7 with Kibana Query Language (KQL),Saravanan Dhandapani,Beginner,1h 34m,2022-04-25,(45)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Collaborating with Teams and CI/CD Tools on Heroku-18,Saravanan Dhandapani,Intermediate,1h 35m,2022-04-25,
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,Creating Layouts with Flutter 2,Simone Alessandria,Beginner,3h 1m,2022-04-25,(51)
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,Perform Basic Search Functions in Kibana 7 with Kibana Query Language (KQL),Saravanan Dhandapani,Beginner,1h 34m,2022-04-25,(45)
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Integrating Ansible 2 with Slack,Saravanan Dhandapani,Intermediate,54m,2022-04-25,
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Course,Configuring Prometheus 2 to Collect Metrics,Chris Green,Intermediate,1h 24m,2022-04-25,(19)
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Build Visualizations and Dashboards in Kibana 7,Saravanan Dhandapani,Intermediate,1h 43m,2022-04-25,(24)
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Integrating Ansible 2 with Jira,Saravanan Dhandapani,Intermediate,56m,2022-04-25,
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,Unit Testing with Ruby 2,Rag Dhiman,Intermediate,3h 2m,2022-04-22,(12)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Microsoft Teams Voice Engineer: Plan and Configure Teams Clients and Devices,Naveed Tauhid,Intermediate,1h 27m,2022-04-22,
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,Data Iteration with Ruby 2,Prateek Parekh,Intermediate,1h 5m,2022-04-22,(21)
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,Managing Applications and DevOps in OpenShift,Ben Weissman,Intermediate,54m,2022-04-22,
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Managing Applications and DevOps in OpenShift,Ben Weissman,Intermediate,54m,2022-04-22,
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Threat Hunting: Network Hunting,Brandon DeVault,Intermediate,1h 29m,2022-04-21,(30)
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,"Debugging, Testing, and Publishing a Flutter 2 App",Majid Hajian,Advanced,2h 32m,2022-04-21,(15)
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Course,Microservices Architecture Fundamentals,Mark Heath,Beginner,2h 12m,2022-04-21,(619)
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,Ember 4: The Big Picture,Steve Buchanan,Beginner,48m,2022-04-21,
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Working with Local Data in Xamarin.Forms 4,John Kuefler,Beginner,1h 45m,2022-04-21,(34)
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Cloud Platform and Infrastructure Security for CCSP®,Dr. Lyron H. Andrews,Intermediate,1h 23m,2022-04-21,(12)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Cloud Platform and Infrastructure Security for CCSP®,Dr. Lyron H. Andrews,Intermediate,1h 23m,2022-04-21,(12)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Lab,Serverless Workflow on AWS with Step Functions and CloudWatch,Yashita Shah,Intermediate,35m,2022-04-21,(34)
https://www.pluralsight.com/browse?=&q=salesforce&%20engineering&type=all&sort=default,Lab,Serverless Workflow on AWS with Step Functions and CloudWatch,Yashita Shah,Intermediate,35m,2022-04-21,(34)
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,Data Binding in Xamarin.Forms 4,Gill Cleeren,Beginner,2h 29m,2022-04-20,(61)
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Building an Enterprise Mobile Application with Xamarin.Forms 4,Gill Cleeren,Intermediate,3h 1m,2022-04-20,(215)
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Architecting ASP.NET Core 3 Applications: Best Practices,Gill Cleeren,Intermediate,4h,2022-04-20,(547)
https://www.pluralsight.com/browse?=&q=security%20awareness&type=all,Course,Android 5 Security: Inter-app and Network Communication Security,Nitin Singh,Beginner,42m,2022-04-20,(29)
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Applying MVVM in Xamarin.Forms 4 Applications,Gill Cleeren,Intermediate,1h 58m,2022-04-20,(58)
https://www.pluralsight.com/browse?=&q=mobile%20development&type=all&sort=default,Course,Building an Enterprise Mobile Application with Xamarin.Forms 4,Gill Cleeren,Intermediate,3h 1m,2022-04-20,(215)
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Building Xamarin.Forms 4 Applications with XAML,Gill Cleeren,Beginner,3h 43m,2022-04-20,(148)
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Building Configurable Applications Using .NET 5 Generic Host,Matt Tester,Intermediate,1h 54m,2022-04-20,(58)
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,JavaFX 8 Playbook: Controls with Data Model,Buddha Jyothiprasad,Intermediate,2h 58m,2022-04-20,
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Introduction to the C# 9 Type System,Gill Cleeren,Beginner,5h 18m,2022-04-20,(561)
https://www.pluralsight.com/browse?=&q=security%20certifications&type=all&sort=default,Course,Android 5 Security: Inter-app and Network Communication Security,Nitin Singh,Beginner,42m,2022-04-20,(29)
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,Testing and Debugging with Android Studio and Gradle,Nitin Singh,Beginner,2h 13m,2022-04-20,(22)
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,Xamarin 4: The Big Picture,Gill Cleeren,Beginner,2h 15m,2022-04-20,(81)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Consuming a GraphQL API with Apollo Client 3 and React,Adhithi Ravichandran,Intermediate,2h 1m,2022-04-20,(97)
https://www.pluralsight.com/browse?=&q=data%20languages%20libraries&type=all&sort=default,Course,Merging Data Sources with R 3,Dan Tofan,Beginner,1h 29m,2022-04-19,(15)
https://www.pluralsight.com/browse?=&q=salesforce&%20engineering&type=all&sort=default,Lab,AWS Lab: Update an Auto Scaling Group to Use a New AMI,Wes Novack,Intermediate,53m,2022-04-19,(13)
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Using H2 1 in Your Java Applications: Getting Started,Nicolae Caprarescu,Beginner,1h 40m,2022-04-19,(15)
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Merging Data Sources with R 3,Dan Tofan,Beginner,1h 29m,2022-04-19,(15)
https://www.pluralsight.com/browse?=&q=web%20development&type=all&sort=default,Course,Build Web Apps in Python with Streamlit 0.8,Dan Tofan,Beginner,2h 5m,2022-04-19,(36)
https://www.pluralsight.com/browse?=&q=web%20development&type=all&sort=default,Course,Web Crawling and Scraping Using Rcrawler,Dan Tofan,Advanced,1h 44m,2022-04-19,
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Ruby 2: The Big Picture,Paolo Perrotta,Beginner,1h 15m,2022-04-19,(151)
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Using H2 1 in Your Java Applications: Getting Started,Nicolae Caprarescu,Beginner,1h 40m,2022-04-19,(15)
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,Merging Data Sources with R 3,Dan Tofan,Beginner,1h 29m,2022-04-19,(15)
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,Ruby 2: The Big Picture,Paolo Perrotta,Beginner,1h 15m,2022-04-19,(151)
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,End-to-end Vue Testing with Cypress 6,Marko Vajs,Intermediate,1h 35m,2022-04-19,(55)
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Importing Data from Relational Databases in R 3,Dan Tofan,Intermediate,1h 44m,2022-04-19,
https://www.pluralsight.com/browse?=&q=salesforce&%20engineering&type=all&sort=default,Lab,Use AWS Application Load Balancer (ALB) to Trigger a Lambda Function,Pawan Puthran,Intermediate,20m,2022-04-18,(44)
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Course,Service Design Prototyping,Megan Andrew,Advanced,57m,2022-04-15,
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Oracle Database Program with PL/SQL Exam Number: 1Z0-149 - Design Considerations for PL/SQL Code,Pankaj Jain,Advanced,1h 44m,2022-04-15,
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Oracle Database Program with PL/SQL Exam Number: 1Z0-149 - Design Considerations for PL/SQL Code,Pankaj Jain,Advanced,1h 44m,2022-04-15,
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Blue Prism 7: The Big Picture,Ed Freitas,Beginner,1h,2022-04-15,
https://www.pluralsight.com/browse?=&q=salesforce&%20engineering&type=all&sort=default,Course,Administering Omni-channel Features in Salesforce Service Cloud,Adrien Sacco,Intermediate,46m,2022-04-14,
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Applying Functional Principles in C# 6,Vladimir Khorikov,Intermediate,3h 28m,2022-04-14,(526)
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Automation Anywhere: The Big Picture,Colin Matthews,Beginner,51m,2022-04-13,
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,Automation Anywhere: The Big Picture,Colin Matthews,Beginner,51m,2022-04-13,
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,SolarWinds: The Big Picture,Gladson,Beginner,1h 59m,2022-04-12,
https://www.pluralsight.com/browse?=&q=business%20intelligence&type=all&sort=default,Lab,"Implement Detailed Metrics Alarms, Alerting, and Dashboards for Amazon EC2",Yashita Shah,Intermediate,40m,2022-04-12,(315)
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,UiPath: The Big Picture,Tom Taulli,Beginner,59m,2022-04-12,
https://www.pluralsight.com/browse?=&q=security%20risk%20compliance&type=all&sort=default,Course,Impact with Caldera,Ricardo Reimao,Intermediate,27m,2022-04-11,
https://www.pluralsight.com/browse?=&q=security%20certifications&type=all&sort=default,Course,Certificate in Cybersecurity Analysis (IIBA®-CCA): Data Security Concepts,Jamie Champagne,Beginner,35m,2022-04-09,
https://www.pluralsight.com/browse?=&q=salesforce&%20engineering&type=all&sort=default,Lab,How to Implement CDNs in Azure with Front Door,Michael Taschler,Intermediate,30m,2022-04-06,(215)
https://www.pluralsight.com/browse?=&q=business%20intelligence&type=all&sort=default,Course,Threat Intelligence with MSTICPy,Ian Hellen,Intermediate,33m,2022-04-06,(10)
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Implementing Networking in OpenShift,Matt Conran,Intermediate,1h 14m,2022-04-04,(15)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Lab,Collect Inventory with AWS Systems Manager,Mayank Pandey,Intermediate,50m,2022-03-31,(89)
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,CompTIA Cloud+: Troubleshooting,Sean Wilkins,Beginner,2h 55m,2022-03-30,
https://www.pluralsight.com/browse?=&q=big%20data&type=all&sort=default,Course,Dapr 1: The Big Picture,Marcel de Vries,Beginner,1h 38m,2022-03-30,(27)
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,VMware NSX-T Data Center: Installation and Configuration,Shahrouz Lahiji,Intermediate,4h 2m,2022-03-30,(20)
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Lab,Configure MFA on AWS with the CLI,Shreya Ambast,Intermediate,45m,2022-03-28,(108)
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Lab,Configure MFA on AWS with the CLI,Shreya Ambast,Intermediate,45m,2022-03-28,(108)
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,Dependency Injection in ASP.NET Core 6,Steve Gordon,Intermediate,2h 46m,2022-03-28,(85)
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,End-to-end Angular Testing with Cypress,Marko Vajs,Intermediate,1h 57m,2022-03-28,(63)
https://www.pluralsight.com/browse?=&q=salesforce&%20engineering&type=all&sort=default,Lab,Configure MFA on AWS with the CLI,Shreya Ambast,Intermediate,45m,2022-03-28,(108)
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Lab,Configure MFA on AWS with the CLI,Shreya Ambast,Intermediate,45m,2022-03-28,(108)
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Deep Learning Application for Healthcare,Colin Matthews,Beginner,1h 3m,2022-03-25,(15)
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Course,Deep Learning Application for Healthcare,Colin Matthews,Beginner,1h 3m,2022-03-25,(15)
https://www.pluralsight.com/browse?=&q=business%20intelligence&type=all&sort=default,Course,Integrating Business Intelligence Tools with Databricks,Kishan Iyer,Advanced,1h 28m,2022-03-24,
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Collaborative Coding in Visual Studio 2022 Using Visual Studio Live Share,Mel Grubb,Intermediate,1h 39m,2022-03-24,
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Lab,Configure Access and Encryption on Amazon S3 Buckets,Michael Bender,Intermediate,45m,2022-03-24,(415)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Collaborative Coding in Visual Studio 2022 Using Visual Studio Live Share,Mel Grubb,Intermediate,1h 39m,2022-03-24,
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,Connecting to SQL Server from Databricks,Kishan Iyer,Advanced,55m,2022-03-23,
https://www.pluralsight.com/browse?=&q=web%20development&type=all&sort=default,Course,Creating and Processing Web Forms with Flask 1,Mateo Prigl,Beginner,1h 38m,2022-03-23,(73)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Utilizing Zeek 4 in an Enterprise Environment or for Distributed Operations,Michael Edie,Intermediate,1h 51m,2022-03-23,
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Structuring a Growing Flask 1 Application,Mateo Prigl,Advanced,1h 38m,2022-03-23,(22)
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,Utilizing Zeek 4 in an Enterprise Environment or for Distributed Operations,Michael Edie,Intermediate,1h 51m,2022-03-23,
https://www.pluralsight.com/browse?=&q=game%20development&type=all&sort=default,Course,Kubernetes for Developers: Moving from Docker Compose to Kubernetes,Dan Wahlin,Beginner,1h 47m,2022-03-22,(36)
https://www.pluralsight.com/browse?=&q=mobile%20development&type=all&sort=default,Course,Kubernetes for Developers: Moving from Docker Compose to Kubernetes,Dan Wahlin,Beginner,1h 47m,2022-03-22,(36)
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Demonstrating the Business Value of Power Virtual Agents (PL-900),Vlad Catrinescu,Beginner,1h 5m,2022-03-21,(55)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Managing Power Platform Solutions (PL-200),Colin Matthews,Beginner,1h 3m,2022-03-21,
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,SQL Extensibility Features with Snowflake 5,Pinal Dave,Intermediate,1h 2m,2022-03-21,(25)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Core Components of Power Platform (PL-900),Vlad Catrinescu,Beginner,1h 22m,2022-03-21,(34)
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Core Components of Power Platform (PL-900),Vlad Catrinescu,Beginner,1h 22m,2022-03-21,(34)
https://www.pluralsight.com/browse,Course,Demonstrating the Business Value of Power Virtual Agents (PL-900),Vlad Catrinescu,Beginner,1h 5m,2022-03-21,(55)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Demonstrating the Business Value of Power Virtual Agents (PL-900),Vlad Catrinescu,Beginner,1h 5m,2022-03-21,(55)
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Managing Power Platform Solutions (PL-200),Colin Matthews,Beginner,1h 3m,2022-03-21,
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Managing Power Platform Solutions (PL-200),Colin Matthews,Beginner,1h 3m,2022-03-21,
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,Demonstrating the Business Value of Power Virtual Agents (PL-900),Vlad Catrinescu,Beginner,1h 5m,2022-03-21,(55)
https://www.pluralsight.com/browse?=&q=business%20intelligence&type=all&sort=default,Course,Demonstrating the Business Value of Power Virtual Agents (PL-900),Vlad Catrinescu,Beginner,1h 5m,2022-03-21,(55)
https://www.pluralsight.com/browse?=&q=machine%20learning&type=all&sort=default,Course,Deep Learning Application for Retail,Trent McMillan,Beginner,1h,2022-03-18,
https://www.pluralsight.com/browse?=&q=office%20applications&type=all,Course,Deep Learning Application for Retail,Trent McMillan,Beginner,1h,2022-03-18,
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Lab,Create Connections and Routing Between Multiple Amazon VPCs,Ronika Mehta,Intermediate,30m,2022-03-18,(114)
https://www.pluralsight.com/browse?=&q=containers&type=all&sort=default,Course,Managing Sitecore Docker Containers,Shelley Benhoff,Intermediate,3h 11m,2022-03-18,
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Running Queries and Visualizing Data with Databricks SQL,Kishan Iyer,Intermediate,1h 23m,2022-03-18,
https://www.pluralsight.com/browse?=&q=data%20visualization&type=all&sort=default,Course,Analyzing and Visualizing Data with Power BI (PL-100),Ben Howard,Intermediate,1h 26m,2022-03-17,(30)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,IT Professional Fundamentals: Operational Procedures,Daniel Lachance,Beginner,2h 1m,2022-03-17,
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Analyzing and Visualizing Data with Power BI (PL-100),Ben Howard,Intermediate,1h 26m,2022-03-17,(30)
https://www.pluralsight.com/browse,Course,Analyzing and Visualizing Data with Power BI (PL-100),Ben Howard,Intermediate,1h 26m,2022-03-17,(30)
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Lab,AWS Cloud9 IDE Lab: Programming in the Cloud,Garrett Hopper,Intermediate,1h 5m,2022-03-17,(15)
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,IT Professional Fundamentals: Operational Procedures,Daniel Lachance,Beginner,2h 1m,2022-03-17,
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Designing Business Solutions with Microsoft Power Platform (PL-100),Nikola Ilic,Intermediate,1h 45m,2022-03-17,(30)
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,.NET Unit Testing with AutoFixture 4,Jason Roberts,Beginner,1h 59m,2022-03-17,(96)
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Lab,AWS Cloud9 IDE Lab: Programming in the Cloud,Garrett Hopper,Intermediate,1h 5m,2022-03-17,(15)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Getting Started with Microsoft Power Automate (PL-100),Vlad Catrinescu,Beginner,4h 22m,2022-03-17,(51)
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,Approval Tests 5 for .NET,Jason Roberts,Intermediate,2h 22m,2022-03-17,(25)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,IT Professional Fundamentals: Operating Systems,Glenn Weadock,Beginner,4h 10m,2022-03-17,(34)
https://www.pluralsight.com/browse?=&q=security%20testing&type=all&sort=default,Course,Creating Automated Browser Tests with Selenium 3 in C#,Jason Roberts,Intermediate,4h 4m,2022-03-17,(154)
https://www.pluralsight.com/browse,Course,Analyzing and Visualizing Data with Power BI (PL-100),Ben Howard,Intermediate,1h 26m,2022-03-17,(30)
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Designing Business Solutions with Microsoft Power Platform (PL-100),Nikola Ilic,Intermediate,1h 45m,2022-03-17,(30)
https://www.pluralsight.com/browse?=&q=security%20operations&type=all&sort=default,Course,IT Professional Fundamentals: Operating Systems,Glenn Weadock,Beginner,4h 10m,2022-03-17,(34)
https://www.pluralsight.com/browse?=&q=client%20operating%20systems=&type=all&sort=default,Course,Representing IoT Systems with the Actor Model and Akka.NET 1,Jason Roberts,Intermediate,2h 15m,2022-03-17,(29)
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Getting Started with Microsoft Power Automate (PL-100),Vlad Catrinescu,Beginner,4h 22m,2022-03-17,(51)
https://www.pluralsight.com/browse?=&q=mobile%20development&type=all&sort=default,Course,IT Professional Fundamentals: Mobile Devices,Glenn Weadock,Beginner,2h 55m,2022-03-17,(47)
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Creating Automated Browser Tests with Selenium 3 in C#,Jason Roberts,Intermediate,4h 4m,2022-03-17,(154)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Course,Getting Started with Model-driven Apps in Power Apps (PL-100),Amber Israelsen,Beginner,2h 2m,2022-03-17,(109)
https://www.pluralsight.com/browse?=&q=security%20certifications&type=all&sort=default,Course,Introduction to the CompTIA A+ (220-1101 and 220-1102) Certification,Glenn Weadock,Beginner,33m,2022-03-17,(37)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Lab,AWS Cloud9 IDE Lab: Programming in the Cloud,Garrett Hopper,Intermediate,1h 5m,2022-03-17,(15)
https://www.pluralsight.com/browse?=&q=business%20intelligence&type=all&sort=default,Course,Designing Business Solutions with Microsoft Power Platform (PL-100),Nikola Ilic,Intermediate,1h 45m,2022-03-17,(30)
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,Network Discovery and Enumeration with PowerShell,Ricardo Reimao,Intermediate,1h 31m,2022-03-16,(14)
https://www.pluralsight.com/browse?=&q=virtualization&type=all,Course,IT Professional Fundamentals: Virtualization and Cloud Computing,Vlad Catrinescu,Beginner,1h 27m,2022-03-16,(29)
https://www.pluralsight.com/browse?=&q=security%20risk%20compliance&type=all&sort=default,Course,Risk Management Strategy with Terrascan,Chris Blackden,Intermediate,27m,2022-03-16,
https://www.pluralsight.com/browse?=&q=security%20risk%20compliance&type=all&sort=default,Course,Network Discovery and Enumeration with PowerShell,Ricardo Reimao,Intermediate,1h 31m,2022-03-16,(14)
https://www.pluralsight.com/browse?=&q=security%20risk%20compliance&type=all&sort=default,Course,Network Discovery and Enumeration with PowerShell,Ricardo Reimao,Intermediate,1h 31m,2022-03-16,(14)
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Course,IT Professional Fundamentals: Networking,Vlad Catrinescu,Beginner,2h 31m,2022-03-16,(65)
https://www.pluralsight.com/browse?=&q=network%20architecture&type=all&sort=default,Lab,Use Lambda Functions within a Stateless Architecture on AWS,Shikhar Verma,Intermediate,40m,2022-03-15,(195)
https://www.pluralsight.com/browse?=&q=security%20architecture%20engineering&type=all&sort=default,Lab,Use Lambda Functions within a Stateless Architecture on AWS,Shikhar Verma,Intermediate,40m,2022-03-15,(195)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Lab,Configure a Network Access Control List (NACL) for an AWS VPC,Paolo Cruschelli,Intermediate,1h 15m,2022-03-15,(65)
https://www.pluralsight.com/browse?=&q=cloud%20architecture%20design&type=all&sort=default,Lab,Use Lambda Functions within a Stateless Architecture on AWS,Shikhar Verma,Intermediate,40m,2022-03-15,(195)
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Oracle Database Program with PL/SQL Exam Number: 1Z0-149 - Using Dynamic SQL,Alexandru Huiban,Advanced,51m,2022-03-14,
https://www.pluralsight.com/browse?=&q=programming%20languages&type=all&sort=default,Course,Oracle Database Program with PL/SQL Exam Number: 1Z0-149 - Using Dynamic SQL,Alexandru Huiban,Advanced,51m,2022-03-14,
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,GitOps Automations for Multiple EKS Environments,Craig Golightly,Intermediate,1h 40m,2022-03-14,
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Course,Managing Database Instances with Oracle,Agaba Philip,Intermediate,38m,2022-03-14,
https://www.pluralsight.com/browse?=&q=databases&type=all&sort=default,Lab,"Create, Populate, and Query a DynamoDB Table Using the AWS CLI",Asmin Bhandari,Intermediate,45m,2022-03-14,(304)
https://www.pluralsight.com/browse?=&q=configuration%20management&type=all&sort=default,Course,Change Management: Executing the Plan,Alice Meredith,Beginner,1h 50m,2022-03-11,(17)
https://www.pluralsight.com/browse?=&q=IT%20automation&type=all&sort=default,Course,Integrating IT Service Management into Ansible Network Workflows,Christopher Hart,Intermediate,3h 53m,2022-03-10,
https://www.pluralsight.com/browse?=&q=salesforce&%20engineering&type=all&sort=default,Lab,Deploying a Serverless HTTP API on Amazon API Gateway,Garrett Hopper,Intermediate,40m,2022-03-09,(82)
https://www.pluralsight.com/browse?=&q=cloud%20platforms&type=all&sort=default,Course,Working with the Cloud Foundry 7 CLI,Ed Freitas,Intermediate,1h 22m,2022-03-09,(12)
https://www.pluralsight.com/browse?=&q=collaboration%20platforms&type=all&sort=default,Lab,Use AWS Glue and Amazon Athena to Transform Data,Dan Tofan,Beginner,50m,2022-03-09,(349)
